sim_time,output_collector_flowrate__l_m_,score_output_collector_flowrate__l_m_,output_1_Line1_flowrate__l_m_,score_output_1_Line1_flowrate__l_m_,output_1_Line1_pressure__kPa_,score_output_1_Line1_pressure__kPa_,output_1_Line1_power__W_,score_output_1_Line1_power__W_,output_1_Line2_flowrate__l_m_,score_output_1_Line2_flowrate__l_m_,output_1_Line2_pressure__kPa_,score_output_1_Line2_pressure__kPa_,output_1_Line2_power__W_,score_output_1_Line2_power__W_,output_1_Line3_flowrate__l_m_,score_output_1_Line3_flowrate__l_m_,output_1_Line3_pressure__kPa_,score_output_1_Line3_pressure__kPa_,output_1_Line3_power__W_,score_output_1_Line3_power__W_,output_1_Line4_flowrate__l_m_,score_output_1_Line4_flowrate__l_m_,output_1_Line4_pressure__kPa_,score_output_1_Line4_pressure__kPa_,output_1_Line4_power__W_,score_output_1_Line4_power__W_,input_collector_pressure,input_pump_speed_1,input_source_pressure_1,input_pump_speed_2,input_source_pressure_2,input_pump_speed_3,input_source_pressure_3,input_pump_speed_4,input_source_pressure_4,input_coll_pipe_length,input_coll_pipe_ele,input_pipe1_length_1,input_pipe2_length_1,input_pipe2_ele_1,input_pipe1_length_2,input_pipe2_length_2,input_pipe2_ele_2,input_pipe1_length_3,input_pipe2_length_3,input_pipe2_ele_3,input_pipe1_length_4,input_pipe2_length_4,input_pipe2_ele_4
6.3271384,219.107720086223,3.91766228406431e-14,63.9202980648976,1.95883114203216e-14,270.962510322026,0,-611.366828567436,1.60777467769219e-13,54.642960863765,5.02429586778808e-15,261.047841240213,0,-397.086869100961,1.07852804154676e-13,40.9415472376716,1.49044701653644e-14,300.104446663179,0,-388.468701512873,6.22688455115583e-14,59.0944804226499,1.4561792860888e-14,276.774539847459,0,-388.823483338999,9.68008542140888e-14,1.22191917145483,2922.95714732097,0.553356138969255,2491.55186622749,1.04020453501359,2537.66472870833,0.881703102008838,2453.22593644005,1.48373438277543,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.336784,294.771987260802,2.66619267666978e-13,80.8004372398682,1.00485917355762e-14,250.453204617788,5.96178806614575e-14,-605.176342847681,2.00166333134564e-13,70.7460697508783,1.18896540830928e-14,240.484368258511,2.98089403307288e-14,-615.494379247759,1.07852804154676e-13,65.1797153524546,1.4210854715202e-14,279.630118666603,5.96178806614575e-14,-447.196134294051,2.54211497292521e-14,77.1597169018839,1.55672113778896e-14,256.265013923966,5.96178806614575e-14,-648.859524363581,1.79754673591127e-13,1.016282829645,2907.05653957646,1.04742528750215,2931.22876058665,0.511697142595441,2585.23601018265,1.45343372393521,2986.68634035053,0.780762766942513,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
5.9036481,193.393491047861,5.0041583283641e-14,49.1735866249781,9.79415571016078e-15,293.954295340684,0,-461.738260140895,8.62073130071116e-14,32.0037329514449,1.47341277691224e-14,284.033514866924,0,-352.279352123706,7.19018694364508e-14,42.0884518333221,9.26434382393303e-15,323.244559599656,5.96178806614575e-14,-458.274544728269,1.04814085458348e-13,69.7730415201257,1.62028673159275e-14,300.010186654737,0,-537.139469425133,1.39237371444277e-13,1.45027025543908,2680.89223786549,0.753369959533023,2512.15938831925,0.554079401359287,2728.00923716753,0.729022769576154,2777.78537078071,1.39043507973468,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.2897419,172.310660301161,5.39264020773381e-14,32.8297007089057,1.9971181078738e-14,273.324993502921,0,-337.892230052161,6.72580402249379e-14,55.0637963169863,7.45223508268219e-15,263.668368564883,5.96178806614575e-14,-454.414375045226,4.01943669423046e-14,15.2079534336046,2.74445694501667e-14,302.566427234303,0,-282.783453990886,7.83532456812862e-14,68.8247036818147,1.62028673159275e-14,279.48898125832,5.96178806614575e-14,-634.387490662308,8.80614458357608e-14,1.24863104536321,2455.40480558588,0.589891259775401,2627.16780039785,0.780946835475012,2470.65517001892,0.526964533883439,2961.63444028285,0.734954370414361,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.3696773,214.052597628733,4.84004271070444e-14,55.4395886839185,8.98773367955635e-15,293.371947368849,0,-402.01382336038,8.03887338846093e-14,41.4369702899482,1.43873938407897e-14,283.448661138134,5.96178806614575e-14,-376.338293604562,6.22688455115583e-14,64.900719163805,2.10781038478435e-14,322.821457851799,0,-592.961756339271,5.08422994585041e-14,51.878263218094,1.65115210942052e-14,299.20182033776,5.96178806614575e-14,-530.711657731673,1.60777467769219e-13,1.44356840565992,2499.400515655,1.37318485937894,2498.96822501398,0.819252623550677,2884.28236722741,1.17353641837491,2818.71422027139,0.582074552288337,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.6217437,278.894371076298,6.96186857221385e-14,66.9050253260359,1.00485917355762e-14,265.895740038011,5.96178806614575e-14,-560.445358858607,1.83314517660132e-13,94.0934923228184,2.37793081661856e-14,256.320050128309,5.96178806614575e-14,-655.259112115096,2.98630892224621e-13,48.4490958487705,9.26434382393303e-15,295.067783736004,5.96178806614575e-14,-419.854383722654,1.19235761322915e-13,68.7616175807249,1.4210854715202e-14,271.77295661549,5.96178806614575e-14,-555.111213610374,1.01684598917008e-13,1.17027961137319,2825.93929081484,0.835416257798014,2994.50848203699,1.43133236268273,2579.58419140341,0.96572973390149,2814.91794729385,0.990222444542592,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.378135,269.354167008281,1.42675848997114e-13,63.9023489789099,7.45223508268219e-15,265.167820417426,0,-519.663250359723,1.01684598917008e-13,80.7701632086124,1.68145100562345e-14,255.481735859403,2.98089403307288e-14,-554.045987371423,1.24537691023117e-13,60.0835502548273,1.68145100562345e-14,294.481178158772,0,-496.740316566689,6.72580402249379e-14,63.9279298178312,7.45223508268219e-15,271.0265524144,5.96178806614575e-14,-563.513385461057,9.51172326647424e-14,1.16366596337852,2743.85299639288,0.896988815013074,2811.58793839652,1.31529724243669,2694.27096079271,1.14383218036308,2832.37596901894,0.754465548530873,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.1880806,270.239417885165,5.96178806614575e-14,62.2346060969142,1.00485917355762e-14,271.149550953757,5.96178806614575e-14,-601.515208358046,7.19018694364508e-14,83.5831119472392,2.29143147075165e-14,261.508349999946,5.96178806614575e-14,-615.119799377633,2.03369197834017e-13,52.3832247693843,1.4561792860888e-14,300.405409685038,5.96178806614575e-14,-487.274810653152,5.6843418860808e-14,71.4123837037063,1.10076807294701e-14,277.102949658933,5.96178806614575e-14,-566.399801238461,8.80614458357608e-14,1.22271052406007,2905.54842347453,0.529671215677556,2924.20401715644,1.22631734364203,2717.52805830504,0.827221649139621,2835.55608437082,1.09926810778763,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.0610386,207.199285441969,6.41852568073558e-14,59.6049345129134,2.40956765051879e-14,295.041671601121,5.96178806614575e-14,-584.009081555881,1.60777467769219e-13,73.7725722083976,7.78360568894479e-15,285.32881767025,5.96178806614575e-14,-643.309314848627,1.60777467769219e-13,48.7561122126489,8.70233571526732e-15,324.29379159491,5.96178806614575e-14,-533.549754224589,1.34516080449876e-13,24.6928196276815,1.00485917355762e-14,300.648947605261,5.96178806614575e-14,-314.276162469663,3.59509347182254e-14,1.45977969563791,2871.18367675066,0.727875018490197,2975.62069791422,0.952122728144451,2848.00206963834,0.670737697446605,2457.69677214953,0.676981440186527,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
5.9225417,227.942991978706,4.84004271070444e-14,33.4995849195738,8.98773367955635e-15,293.022156704716,5.96178806614575e-14,-341.708375627886,5.39264020773381e-14,51.2100395237278,1.05390519239217e-14,283.332252060373,0,-475.327942345128,1.15099150726318e-13,62.133435318641,1.10076807294701e-14,322.611277573101,5.96178806614575e-14,-589.404777415921,1.64747879650684e-13,80.676808105273,1.18896540830928e-14,299.315301705185,0,-658.002642392593,1.07852804154676e-13,1.44148386653248,2459.6582021751,0.786358780855129,2699.46880614243,0.670222799771485,2878.19917715391,1.07595075643014,2999.6745111469,1.30530071173964,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
5.9276036,259.092646652288,4.01943669423046e-14,68.9424558687968,8.98773367955635e-15,254.340256988647,8.94268209921863e-14,-507.412867447514,9.51172326647424e-14,71.4659639898809,1.49044701653644e-14,244.513323293158,0,-502.515967614515,0,59.3900815469751,8.98773367955635e-15,283.592376322759,5.96178806614575e-14,-510.212797616608,5.96178806614575e-14,58.5570753482034,1.00485917355762e-14,260.094274083831,5.96178806614575e-14,-532.678467962008,1.24537691023117e-13,1.05681220856134,2717.28819962,1.05141931170812,2706.81030790944,1.08036444646557,2725.99169119703,0.936822603023926,2780.65205976667,0.557492982096099,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.2274025,249.958086842371,5.46702496583047e-14,63.1089621773952,1.16754085334172e-14,283.967849889305,0,-474.060229594581,1.06344299035014e-13,66.5166120659655,1.10076807294701e-14,274.156002078284,0,-587.327637515141,8.80614458357608e-14,49.7251229734115,1.14571573537582e-14,313.192602327434,5.96178806614575e-14,-542.999589153252,1.48229501182928e-13,70.1025153577851,8.98773367955635e-15,289.89882646119,5.96178806614575e-14,-523.208077415792,1.01684598917008e-13,1.34938126355937,2644.98876584601,1.27485802447756,2876.25801499744,0.786327552665213,2860.26719192519,0.567673456481743,2749.10902611503,1.3710312088593,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.0094793,257.950966682672,1.17873022152979e-13,76.5234381263367,1.55672113778896e-14,266.151713992667,5.96178806614575e-14,-635.631850750125,1.56706491362572e-13,60.3986043478381,9.79415571016078e-15,256.14451694639,5.96178806614575e-14,-492.170829379834,5.39264020773381e-14,41.3451129665985,1.00485917355762e-14,295.158811117004,0,-442.869286221609,9.84556895428385e-14,79.0497942669353,1.62028673159275e-14,272.03672113345,5.96178806614575e-14,-574.561423991363,9.51172326647424e-14,1.17228843402167,2962.38769484598,0.9048704674871,2686.49377081047,0.8036606833129,2694.80715437337,0.513402201291255,2849.91580831452,1.31987251827288,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.284783,232.028529710344,6.29141357568945e-14,64.948962127679,8.98773367955635e-15,279.859926035141,5.96178806614575e-14,-527.992868137661,6.22688455115583e-14,46.4512678223461,9.53293114846953e-15,269.876850832533,0,-385.235158165608,4.01943669423046e-14,45.8094513194301,1.07759141258889e-14,309.031655476254,4.75586163323712e-14,-374.897154618934,1.03261198345222e-13,74.3283852372208,2.15518282517779e-14,285.818199248976,5.96178806614575e-14,-561.814002549907,2.83077943049392e-13,1.30915576956405,2760.29025810985,1.04265478926698,2498.76464583154,0.839825966223944,2471.19884724804,1.26179194267764,2826.1626612117,1.32142466818383,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.331905,266.246336687849,7.19018694364508e-14,88.5385573717626,1.79754673591127e-14,252.293027676594,5.96178806614575e-14,-651.177924460809,4.14606404974858e-13,82.977071295538,4.49386683977818e-15,242.344542903985,8.94268209921863e-14,-576.730354249126,1.19235761322915e-13,35.3348311409164,7.78360568894479e-15,281.106108815666,0,-378.741995028748,4.75586163323712e-14,58.622037665276,7.45223508268219e-15,257.814745975333,5.96178806614575e-14,-452.671203535517,1.25828271513789e-13,1.03419001662174,2988.22796188603,1.18501870418663,2854.43659792849,1.17610638758776,2563.40066209468,0.502790403024968,2604.92979708897,0.92978906426403,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.5617634,294.548228025653,1.41538971524696e-13,45.6918532718319,1.89329975263408e-14,251.842062242676,2.98089403307288e-14,-383.296398561247,6.72580402249379e-14,85.1720244860494,1.49044701653644e-14,242.366032688514,0,-593.236192865635,8.80614458357608e-14,76.8635498532538,1.4210854715202e-14,281.507758554451,6.72580402249379e-14,-561.189870501772,2.06522396690445e-13,85.9535439574394,1.79754673591127e-14,258.111827271563,5.96178806614575e-14,-639.774618464774,1.24537691023117e-13,1.03342881398579,2498.6916280787,0.644012581070804,2884.70868553917,1.19372572812641,2824.81199068457,1.38324923380926,2968.21328516444,1.18580858829559,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.1832553,261.435753645496,8.43124153913739e-14,51.1581595843562,1.07759141258889e-14,280.732861019463,0,-389.013158018888,5.08422994585041e-14,85.8128555368009,1.00485917355762e-14,271.216837304389,5.96178806614575e-14,-632.995784430743,1.39237371444277e-13,58.5142245427091,9.53293114846953e-15,310.151798899707,4.75586163323712e-14,-598.889757187536,1.07852804154676e-13,65.4048802629431,6.35528743231302e-15,286.726263082441,5.96178806614575e-14,-514.506237766045,0,1.3183297322868,2485.75565809832,1.11662635365254,2955.69227204043,1.33700070513536,2905.02631811086,0.752560650457228,2731.56898613978,1.1937252496603,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.2720824,238.192746798552,6.16167977474299e-14,44.815601013639,8.98773367955635e-15,252.710539781031,2.98089403307288e-14,-394.87836355936,2.54211497292521e-14,76.6485231895858,1.55672113778896e-14,243.156032665619,2.98089403307288e-14,-510.143641779598,7.83532456812862e-14,47.5056120879354,6.35528743231302e-15,282.074815629137,5.96178806614575e-14,-384.305097394551,7.62634491877562e-14,68.5354403896046,1.49044701653644e-14,258.787189020661,5.96178806614575e-14,-456.331300237911,1.03261198345222e-13,1.04347808120135,2536.86610049609,0.545378512957264,2722.26227583498,1.23712306659711,2490.28692733646,1.00849453684411,2605.88205217628,1.33554281811922,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.2772109,222.993068239824,5.46702496583047e-14,48.7272427607599,8.98773367955635e-15,282.191458600444,0,-458.435756221585,6.96186857221385e-14,45.0192100477006,1.07759141258889e-14,272.349455685163,5.96178806614575e-14,-381.323585283039,5.08422994585041e-14,65.3609746174458,1.55672113778896e-14,311.702872342747,0,-554.856485224872,1.07852804154676e-13,63.4230661412712,1.16754085334172e-14,288.185555906706,5.96178806614575e-14,-467.716618449057,9.16572588300659e-14,1.33380710033083,2676.96260001344,0.637120765012857,2494.97535179365,0.828778859709071,2813.3344794827,1.2468677009609,2630.88241391098,1.36149672697676,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
5.9862878,216.608312045732,1.0128661461525e-13,71.5347536660658,2.29143147075165e-14,278.145707617954,4.40307229178804e-14,-500.785937117989,1.06344299035014e-13,69.2540686419217,1.2710574864626e-14,268.269260865309,5.96178806614575e-14,-465.385687978487,4.01943669423046e-14,36.6136178434765,1.00485917355762e-14,307.175948575906,5.96178806614575e-14,-414.680592541312,1.07852804154676e-13,38.7436788938999,1.69639753072393e-14,283.71191241723,5.96178806614575e-14,-366.517460493107,5.6843418860808e-14,1.29192304608587,2701.94180006563,1.42185940260148,2625.6382067733,1.41142736270431,2658.61675055998,0.581602941780058,2488.10214137996,0.769156075088112,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.1370023,252.130055462171,5.24070427291741e-14,58.9183013447796,1.49044701653644e-14,294.13003394728,5.96178806614575e-14,-556.587263005258,8.80614458357608e-14,61.693993267619,0,284.318259847431,0,-460.346089173596,5.08422994585041e-14,73.1344977767825,2.37793081661856e-14,323.640910597523,5.96178806614575e-14,-649.330415762435,6.22688455115583e-14,57.9197101721056,3.89180284447239e-15,299.981063587181,0,-425.596282217017,3.59509347182254e-14,1.44984440215083,2823.64896189426,0.797315205885914,2614.88844843963,1.29193301593963,2984.64378425506,1.27724836416401,2544.79792945498,1.4464498791999,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
5.9061461,253.893352086012,4.84004271070444e-14,56.3371004405924,1.14571573537582e-14,278.328906217643,5.96178806614575e-14,-487.47324530213,8.62073130071116e-14,68.3250402882626,1.10076807294701e-14,268.598368156516,4.75586163323712e-14,-462.828553231235,1.39237371444277e-13,64.718664184352,1.18896540830928e-14,307.766225023039,5.96178806614575e-14,-517.900312393179,1.07852804154676e-13,63.9662990179766,8.40725502811724e-15,284.261695919625,0,-442.141235610585,4.75586163323712e-14,1.2943848056149,2694.51266739379,0.825904979244435,2620.07445160821,1.39047504870774,2738.10787959077,1.35650943910776,2573.84532595498,1.47683026269937,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.3511604,250.684770882881,4.40307229178804e-14,68.430467321566,0,277.288037243061,0,-539.133243130487,2.06522396690445e-13,71.7153420808588,1.2710574864626e-14,267.467536340647,0,-611.136941335574,1.68624830782748e-13,51.7456943716571,1.00485917355762e-14,306.474961244875,0,-395.939795213298,3.59509347182254e-14,58.2499972884713,1.00485917355762e-14,283.045419174553,5.96178806614575e-14,-487.193996399945,5.08422994585041e-14,1.28302532689329,2782.91624955252,1.10345934067358,2919.22916261014,0.827961901332281,2500.1966955664,1.35387237540841,2682.77636943871,0.980552178157849,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.012904,208.066184102542,4.49386683977818e-14,61.6529765244463,1.07759141258889e-14,297.69085053636,5.96178806614575e-14,-522.037068463925,1.07852804154676e-13,48.329487247835,1.32930373793767e-14,287.752565699852,5.96178806614575e-14,-413.703331532998,1.42675848997114e-13,52.4569596120594,1.23069611928548e-14,326.956682366648,0,-619.420355588606,8.80614458357608e-14,45.2588075952266,5.02429586778808e-15,303.408318044768,5.96178806614575e-14,-411.141729691916,3.59509347182254e-14,1.48566624973536,2747.60155288836,1.11442984184296,2564.5612067447,0.924562402489947,2985.87341332246,0.511870514556811,2575.6041703841,0.960314702647499,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.4058632,262.55608400252,6.22688455115583e-14,64.5228276504738,1.49044701653644e-14,265.493972973441,5.96178806614575e-14,-608.115439299146,7.19018694364508e-14,50.0404349843875,6.35528743231302e-15,255.540365498035,8.94268209921863e-14,-375.002326923589,8.98773367955636e-14,74.087757161075,1.49044701653644e-14,294.9570370564,5.96178806614575e-14,-571.247015783864,1.34516080449876e-13,73.2485517135132,1.34816005193345e-14,271.44419068797,5.96178806614575e-14,-585.599809541663,1.13686837721616e-13,1.16698808622653,2917.36980235538,0.537776415890205,2454.62716474063,0.907187630907504,2843.64131763211,1.36062972239989,2871.42149788964,1.03482026900247,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.3737865,269.150783977702,8.80614458357608e-14,62.1525054180468,1.32930373793767e-14,250.104228956175,0,-474.816043500382,5.6843418860808e-14,80.7713977537405,2.15518282517779e-14,240.436619691189,0,-535.056898732206,1.56706491362572e-13,70.038499418945,1.49044701653644e-14,279.541396672863,5.96178806614575e-14,-534.450144905456,0,55.3786231992754,1.18896540830928e-14,255.899323767852,2.98089403307288e-14,-399.723064551359,7.41147505914642e-14,1.01555592395859,2648.33874613573,0.900370796080138,2773.94933363276,1.25525196642892,2772.85701351336,1.21253611080983,2495.10993480069,1.01529667344008,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.1852712,277.136833293568,5.08422994585041e-14,91.1013319889637,1.85286876478661e-14,255.804665823784,0,-643.497139850631,1.72414626014223e-13,61.5220313180453,7.45223508268219e-15,245.625455134464,5.96178806614575e-14,-444.391445484483,5.39264020773381e-14,70.8480577947602,2.00971834711523e-14,284.915233329856,0,-540.024921845424,6.22688455115583e-14,52.8857844466786,1.78344811246392e-14,261.241346898127,5.96178806614575e-14,-406.235917172458,1.35711802457914e-13,1.0681419179331,2974.1619554098,1.35331546744821,2580.60066587117,0.987305484581441,2784.07130564599,1.27123506953826,2522.20528971502,0.8982384383452,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
5.9890364,228.607642455582,7.98847243149521e-14,75.1577499676041,1.74046714305346e-14,288.089905261878,0,-539.078484180187,1.07852804154676e-13,48.1203498880443,9.26434382393303e-15,278.006531953089,5.96178806614575e-14,-407.739531190664,1.79754673591127e-14,39.6708400822508,8.40725502811724e-15,317.102989169263,5.96178806614575e-14,-360.814386279458,4.40307229178804e-14,65.2158736527541,1.85286876478661e-14,293.840574646701,0,-520.794636461901,8.03887338846093e-14,1.38920939794974,2781.51142491192,1.47945651882472,2550.53009708044,0.854950444116369,2459.44780786762,1.17892960414797,2744.57151947478,1.22557640622456,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.3588884,265.710518542302,0,73.399966269033,0,259.845775998588,5.96178806614575e-14,-478.428584501884,1.78853641984373e-13,62.6891505181771,0,249.893320566829,0,-529.235934969496,3.59509347182254e-14,74.2660316756953,0,289.214809029693,5.96178806614575e-14,-607.723008510676,0,54.6456896165483,1.00485917355762e-14,265.515417991289,5.96178806614575e-14,-441.322144627643,4.40307229178804e-14,1.11035924105898,2654.0291992518,1.42799233973448,2765.99457694328,0.654870898935303,2911.1609118495,1.15624395537847,2598.50837564079,0.843934435955634,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.2804286,258.798446366938,4.40307229178804e-14,77.0694151342621,2.37793081661856e-14,299.211328133773,0,-584.699697861241,2.00166333134564e-13,60.0020950232856,6.35528743231302e-15,289.192808755793,0,-623.645527180582,1.01684598917008e-13,59.0565787898921,7.78360568894479e-15,328.374944073818,5.96178806614575e-14,-497.439321076382,8.62073130071116e-14,62.2184486483569,1.72590230839249e-14,304.910435523236,0,-585.851971463531,6.22688455115583e-14,1.49784387445801,2868.21676752649,1.46381261076568,2945.55164918223,0.525895367302687,2699.24806247148,1.41891467409827,2872.53051946238,0.921372679171774,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.1445874,265.534934710528,3.76627867205512e-13,60.9078959397343,1.07759141258889e-14,260.577199094675,5.96178806614575e-14,-497.744801863418,8.98773367955636e-14,65.1736590150911,2.00971834711523e-14,250.777004149316,0,-571.326298038745,1.19235761322915e-13,66.5701009692111,1.18896540830928e-14,289.98892985414,4.01943669423046e-14,-595.092561170546,1.93601708428178e-13,72.182531575827,1.62028673159275e-14,266.551716621437,5.96178806614575e-14,-537.106454208593,8.03887338846093e-14,1.11885938310991,2698.10381732745,0.839364787147491,2849.18104468638,0.574807830816218,2889.52886311824,0.909809543944252,2778.52684389503,1.15816034866737,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.1368356,261.595160081929,3.59509347182254e-14,67.9647028770168,2.15518282517779e-14,253.247375889118,0,-428.279545421026,6.48114692637101e-14,59.906968817693,1.60463142018389e-14,243.332264717737,8.94268209921863e-14,-511.062874438058,5.96178806614575e-14,75.9282191734223,1.55672113778896e-14,282.695174860086,5.96178806614575e-14,-653.353802174823,1.19235761322915e-13,57.0360786008131,1.12346670994454e-14,258.997781703178,5.96178806614575e-14,-479.08893818298,7.41147505914642e-14,1.04609527584687,2542.61658773581,1.40458643222988,2729.34505806724,0.568214422290493,2993.10118393729,0.971340252726856,2672.94391003661,0.719762703827765,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.0659649,292.807048187246,2.54211497292521e-14,68.3771622911859,1.10076807294701e-14,275.705693528964,5.96178806614575e-14,-602.064000457243,1.19235761322915e-13,80.6471093319923,2.05934849563355e-14,265.971200177245,5.96178806614575e-14,-545.224238372289,1.24537691023117e-13,61.621094130213,1.10076807294701e-14,304.989823464995,0,-523.148363892536,0,81.5138835555972,1.4210854715202e-14,281.711012508404,5.96178806614575e-14,-585.301111060254,1.86806536534675e-13,1.2663562749323,2902.93531004483,0.812884082197498,2794.12168003293,1.45333872772196,2749.63785771207,1.17969758409984,2869.31337528586,1.46773111557532,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.4437416,252.708021029733,3.70573752957321e-14,70.6521606469744,8.98773367955635e-15,280.42169966574,5.96178806614575e-14,-509.08706323308,5.96178806614575e-14,57.2567736472794,1.65115210942052e-14,270.455290325503,0,-466.892952370377,5.08422994585041e-14,57.7122461658733,1.00485917355762e-14,309.642018228923,5.96178806614575e-14,-614.698638180635,2.18680998633219e-13,66.5546898511059,1.18896540830928e-14,286.236265735613,0,-596.001338073049,1.34516080449876e-13,1.3136043208354,2719.61616664354,1.36807041490693,2643.58921725117,0.904647163672345,2939.81835257339,0.640309095343619,2891.47137697314,0.868845421369186,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.4742121,276.956198413974,8.23739398253419e-14,65.5556342668102,1.4210854715202e-14,268.640938529847,5.96178806614575e-14,-570.665171265718,2.27373675443232e-13,49.6483109542139,5.02429586778808e-15,258.67381539407,4.40307229178804e-14,-418.938535104194,8.98773367955636e-14,77.1712045877947,8.98773367955635e-15,298.131446245384,5.96178806614575e-14,-602.789062388892,1.43803738872902e-13,83.9124107859267,2.54211497292521e-14,274.704714999194,5.96178806614575e-14,-633.918861107002,1.34516080449876e-13,1.19750060743765,2845.63336670528,0.764780500094711,2572.27198021214,0.667139966997945,2901.45282435431,1.38084413688909,2957.47727967661,1.29115070187083,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.0613211,246.29207999339,8.98773367955636e-14,50.1653373961723,8.10143365796377e-15,258.091190954427,0,-415.06212150601,2.54211497292521e-14,61.8877164828111,8.98773367955635e-15,248.361768610771,5.96178806614575e-14,-388.779358312054,8.23739398253419e-14,72.8960732762227,0,287.673155990227,5.96178806614575e-14,-568.42817245909,1.86806536534675e-13,60.6722519082898,1.00485917355762e-14,264.04575966211,5.96178806614575e-14,-427.863616696643,6.96186857221385e-14,1.09582453585798,2559.27184804146,0.704755677208552,2450.58049785539,1.32795691639068,2838.73632785962,1.25349708306204,2542.20011498948,1.2210140517483,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.0460103,222.684162253891,5.31721495175069e-14,80.26169616333,2.05934849563355e-14,298.223566483301,5.96178806614575e-14,-618.478649391863,1.72414626014223e-13,39.8927421369509,1.31017606822935e-14,288.02762817794,0,-358.597725619749,8.03887338846093e-14,44.5120421529859,4.49386683977818e-15,327.215912329841,5.96178806614575e-14,-375.393715698442,5.6843418860808e-14,57.6256951797378,1.00485917355762e-14,303.841225416385,5.96178806614575e-14,-447.125886790663,4.01943669423046e-14,1.48858774012256,2929.54076461532,1.43951881971358,2451.54859970757,0.918865976032937,2478.34907917288,1.38405889515504,2595.77628895538,1.3539567024898,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.2921868,258.607515442364,4.01943669423046e-14,63.2132745324581,7.45223508268219e-15,253.748125243153,0,-449.30455950605,7.19018694364508e-14,82.9803891077719,1.49044701653644e-14,244.091995811563,5.96178806614575e-14,-519.5483044669,1.19235761322915e-13,43.1231478287869,8.40725502811724e-15,282.911904521995,5.96178806614575e-14,-404.601603263164,4.01943669423046e-14,68.5540059329371,1.10076807294701e-14,259.660728546659,0,-439.955335518427,1.01684598917008e-13,1.05158250756739,2591.03670998878,1.10872399703823,2741.27092152063,1.45444993769785,2572.35900000851,0.706547802784653,2569.03733774257,1.43010116760952,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.2129994,212.187771540851,1.42941703090246e-12,43.7573290625117,1.2710574864626e-14,296.989541156006,5.96178806614575e-14,-400.998235112862,4.40307229178804e-14,67.127859432528,1.2710574864626e-14,287.353643712007,0,-650.076018280443,8.03887338846093e-14,61.8635333872681,6.74080025966727e-15,326.504994185155,9.68008542140888e-14,-577.687334137769,9.51172326647424e-14,39.0617645656313,1.05390519239217e-14,302.818740607644,9.16572588300659e-14,-423.630455458464,1.04814085458348e-13,1.48021475516427,2556.98331732856,0.893816412849196,2989.88835109628,0.68126304964375,2856.29349744641,1.15328564325845,2659.02244632908,0.597954918751031,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
